date,snippet
2016-09-16,"Heres what you need to know to start your day This was the second time Twitch, a video streaming site, turned to a dead public television icon to branch out from its usual gameheavy content As chief executive of Vale, Mr Agnelli helped the Brazilian company become one of the worlds largest mining companies New uses for commercial drones, foot trucks, improved roads and bridges Amazon and its lobbyists urge officials to support expansion efforts SherwinWilliams to Buy Valspar  Starwood Says Anbang Has the Superior Offer Heres what you need to know to start your day Hillary Clinton portrayed herself as the only candidate who has presented a detailed plan to defeat the Islamic State, which took responsibility for the terrorist attacks in Brussels Out of the cage, they speak their own language, make tools, and wreak havoc on plants and researchers efforts alike This summer, the popular novelist will start testing a new line of short novels that cost less than  and can be read in a single sitting See Jason Segel as David Foster Wallace in The End of the Tour Or head to cable for reliable blockbuster antics in both Avengers movies Convoy gives local truckers  who specialize in jobs that could be completed in a day  a more efficient way to connect with clients who need goods shipped The FX domestic spy drama returned for its fourth season last week"
2016-09-17,"Abengoas global ambitions are now the source of its troubles as it tries to avoid what would be the largest bankruptcy in Spanish corporate history Quentin Tarantinos The Hateful Eight arrives online And Dateline reports on the death of a woman found in her mansion As factory jobs move abroad, the divide between the political and economic elite and the rest of Americans widens, placing the two groups at odds Tyler Perry presents his live TV musical The Passion And Sisters, starring Tina Fey and Amy Poehler, is streaming online As the practice of mindfulness is packaged and peddled, its hard not to wonder if something essential is being lost"
2016-09-18,"Jarett Kobeks I Hate the Internet is a grainy political and cultural rant, a sustained shriek about power and morality in a new global era The British treasury chief also unveiled tax cuts and more resources for education, as well as a tax on sugary drinks, in his annual budget presentation Anomalisa, Charlie Kaufman and Duke Johnsons animated film about despair, arrives online And How to Get Away With Murder wraps up a season A sale or other separation of the  AMFM stations could generate up to  billion in gross proceeds, according to an investment bank Measuring something once every five years doesnt give us the information we need Public Pension Promises Exceed Ability to Pay  Google Puts Boston Dynamics On Sale"
2016-09-19,"A former bookstore owner discusses why books were a perfect product for discounting when Jeff Bezos started Amazon The Pororoca, a tidal bore, tumbles in from the ocean and travels up the river on a path of destruction But surfers love it This word has appeared in nine New York Times articles in the past year The billionaires rulebreaking ascent has blown up the myth of the allpowerful political consultant Twitch plans to stream all  episodes of The French Chef after the success of a streaming session featuring the landscape painter Bob Ross Ms Halls obsessiveness was the driving force behind the decision to revisit her  breakthrough novel Unlike its rival iPhone, Samsung burdens its devices with carrier bloatware and inferior apps But this is easily remedied, just in time for the new Galaxy S models"
2016-09-20,"The director, who died in January, has two works now on disc his debut, Paris Belongs to Us, and the sprawling, multipart Out  Feeling an acute sense of Dowager Countess withdrawal Several shows some British and some not could help fill the void for Downton fans A reader analytics company in London wants to use data on our reading habits to transform how publishers acquire, edit and market books In basketball, in politics and in life We like the little guy Until we actually want to win, and then we dont Brooklyn, the lovely story about a young Irish immigrants coming of age, is available online And NBC presents the new comedy Crowded"
2016-09-21,"The first two months of this year have favored very, very few hedge funds Home energy reports will be sent to about , customers in New York, with recommendations on how to lower their bills Bouchra at Lanvin, Ferragamos microchips and Ambassador Willow Smith The traditional auction houses are forming affiliations with rivals to navigate a shifting marketplace In a court filing in the highstakes case, the Justice Department said no single corporation should be allowed to flout the rule of law Two reporters discuss and marvel at what is and isnt in Amazons sole brickandmortar store as it plans to expand its physical locations"
2016-09-22,"Heres what you need to know to start your day A playlist by the writers Marlon James, Jenna Wortham, George Saunders, Wesley Morris, Mary H K Choi and others Pixels, a nostalgic comedy from last summer, is on Starz And Bosch returns for a second season of oldfashioned California noir A guide to movies playing at theaters in the New York City area, as well as select festivals and film series"
2016-09-23,"In an interview, Margrethe Vestager, the European Unions competition commissioner, discusses the issues underpinning her current investigations and whether she unfairly targets American companies As some tech sectors show signs of slowing, cloud services have created remarkable demand for highly educated engineers and mathematicians And they are being compensated very well The courts order puts into effect a  million settlement that Apple had agreed to pay if it lost the case Industry titans like Amazon and Oracle are duking it out for cloud engineers, taking swipes at the competition and attracting workers with salaries as high as  million Mr Bezos introduced reporters to Blue Origin for the first time on Tuesday, offering updates on his space tourism plans and a new engine that is being developed In the wake of the Zika epidemic, hundreds of families in northeastern Brazil are facing the prospect of raising a disabled child in poverty Heres what you need to know at the end of the day There are lots of reasons for lackluster global growth But the real fault lies with political leadership The mobilepayments company posted strong revenue growth, while Twitter, his other company, is struggling to attract new users Stocks were higher on some strong earnings reports and a rise in crude oil prices Energy companies were rebounding from big declines the day before The voicecontrolled computer has the potential to become a dominant force in the most intimate of environments our homes"
2016-09-24,"When the same skillet costs  at a dozen web stores, the bargain isnt so obvious to consumers, and scrutiny of this practice is growing"
2016-09-25,"Leni Riefenstahls largely staged documentary about the  Nazi Party Congress inspired American filmmakers to address its imagery The chat goes from new talking devices, a drone that sees things, goggles really and the Apple cliffhanger Wheres Mike, anyway The bride and groom work at Amazoncom in Seattle Even as millennials dominate marketers attention, some agencies and brands are recognizing the superior buying power of the baby boom generation"
2016-09-26,"Apples legal battle with the government tests the limits of law enforcement agencies access to personal data Heres what you need to know to start your day The new devices, the Amazon Tap and Echo Dot, expand what appears to be a successful product line for the Internet retailer The company will report sales linked to its British operations, mostly digital advertising, through its local subsidiary rather than its Irish unit US officials need to weigh the uncertain benefits against the broader implications of breaching personal security, the high commissioner said Joining other fashion documentaries like The September Issue and Dior amp I comes a film about the Battle of Versailles The result is shiny and new, if not wholly original"
2016-09-27,"In the play, by Simon McBurney at the Barbican Theater in London, audience members are asked to put on headphones and listen closely Residents of Cobija, which has prospered under President Morales, expect his leftist policies to survive his political departure Residents of Cobija, which has prospered under Mr Morales, expect his leftwing policies to continue even though he was denied the chance to seek another term A plan to connect the Continent online could help its moribund economy In a new book, the renowned biologist argues that it is time for humans to abandon much of the planet to other species The company, based in the United Arab Emirates, is a rare ecommerce success story in a region that has been hit by logistical, political and economic hurdles A separate survey showed signs of life in the beatendown manufacturing sector Banks shares, and big names in technology climbed, as did oil prices As the EU grapples with a migration crisis, the resulting revival of stops at frontiers on vital transport routes threatens to cost billions in lost business Hachette, which sought to buy Perseus Books in a  deal that collapsed, announced it would buy Perseuss publishing arm The author has tried to interweave the biographies and intellectual histories of philosophers including Sartre, de Beauvoir, Camus and Heidegger Joan Allen plays the mother of a missing child in The Family Viceland continues to roll out new series And The Fashion Fund moves to Amazon"
2016-09-28,"Joel Fagliano bombards us with newish stuff and oldish stuff The Hungarian frontrunner has many factors in its favor, including a distributor with a strong track record But a French drama may pull an upset If you have purchased books on an Amazon Kindle ereader, you can download the collection onto your iPad with the iOS Kindle app In an Internet of Things world, every home appliance could be turned into a listening post Thats why the Apple case matters We teamed up with The Wirecutter to determine the best methods for preventing your phone from going dark Furla lets you get personal, Apiece Apart and Dieppa Restrepo are teaming up on a sample sale, and more The ecommerce startups new product could let smallbusiness founders avoid some bureaucratic steps and end up incorporated in Delaware Steven Spielberg is in top form with Bridge of Spies And The Big Bang Theory celebrates its th episode As it competes with Amazon and Google, the Windows maker is trying to make it easy for customers to migrate their technology to mobile and the cloud Xis steps to further control information are misguided and selfdefeating"
2016-09-29,"The social networking giant wants virtual reality everywhere That means getting hardware costs down A poet and a photographer, both professors, are helping to lead efforts to reinvigorate and redefine the city through the arts In visits to state news organizations on Friday, the president reiterated his policy, and he wants to curb the presence of foreign media companies The hour channel, PBS Kids, will be free and is expected to debut later this fall It will also be available online with a live stream The University of Southern Californias Annenberg School for Communication and Journalism finds that the film industry is still a white, boys club Ridley Scott goes on a blissedout cosmic high in The Martian Sammy Hagar burns rubber with Dan Rather And Frontline examines the countrys heroin epidemic Coming off its best week of the year, Wall Street kept climbing as oil surged, lifting energy stocks Mining and chemicals companies were up, too"
2016-09-30,"The Brazilian company Vale, the worlds biggest iron ore producer, said it had begun testing equipment at its largest mine, in the Brazilian Amazon We rated four free tracker blockers that can give you some privacy from ads that seem to follow you around the Internet A study in the journal Science Advances said that when vendors with equal selling reputations sold the same products, women received lower prices than men Stocks closed with modest losses after several companies posted disappointing quarterly results The market was coming off a threeday rally A complicated set of factors influences the reactions of technology companies to government demands to unlock a path to customer data The retailer said sales slowed at the end of the year, and predicted that a strong dollar and a plan to close stores would dampen its sales this year If prosecutions against illegal logging continue, tigers and other threatened species will benefit ESPN, which sued Verizon last year after being excluded from a new basiccable package, voiced its pleasure over changes announced Friday to the channel lineup Corrections appearing in print on Saturday, February ,  Besides meditations on Apple, Tidal and Zenefits, Farhad renders his considered opinion of Kanyes Twitter feed, as Mike dines on cannoli A O Scott traces the history of criticism and celebrates its virtues Twilight Time releases Bound for Glory, a biopic starring David Carradine as Woody Guthrie, on Bluray"
2016-10-01,"Stocks built on gains from late last week Shares of ADT were surging after it agreed to be bought by an investment company Software designers for companies like Apple and Google are working to bring digital assistants past the uncanny valley, where technology becomes unsettling"
2016-10-02,"Delivery services now come through in hours, not days But the boxes after boxes generated create environmental concerns, and some guilt Ciro Guerras film explores the devastation of the Amazon jungle through two historical journeys and the viewpoint of a fictional tribal shaman"
2016-10-03,"The neighborhood literary hangout, once struggling, appears to be winning over young readers who enjoy the facetoface social experience of shopping for real books The show, Vital Signs, will be offered through the Apple TV streaming video device, a person with knowledge of the matter said Many unicorns, startups with billiondollar valuations, have a shiny veneer of revenue growth but lack a competitive advantage for longterm value Randall Stephenson, the chief, sees a need to retrain his , employees  like his older brother, who fixes the lines  to compete with the likes of Google An attempt to film aerial shots for a promotional video landed Sean Riddle in a holding cell after his drone bumped against the Empire State Building Creating a computer personality is as much an art as it is a science, and its a challenge that more and more software designers are grappling with This week, Mario Draghi will appear at a hearing in Brussels, the Federal Reserve will release an account of its most recent policymaking meeting and both Walmart and Nordstrom will report fourth quarter earnings The New Yorker has a series from its pages American Crime Story assembles a Dream Team and Gonzaga University players hustle toward March Madness Wary of the jungles pitfalls, a Colombian director consulted a shaman about whether the rain forest would welcome his filming"
2016-10-04,"Waking Ned Devine is new on Amazon, and George Clooney and Quentin Tarantino battle vampires in From Dusk Till Dawn on Syfy Jonathan Sallet has had a hand in divisive debates in Washington, and he will draw more attention as decisions are made on net neutrality and the Time Warner CableCharter merger Cable companies have made it incredibly hard for customers to buy and use their own devices Mr Aiken fought for copyrights and royalties in the early days of the digital age, defending the principle that creators should be rewarded for their work MIT researchers have devised a radical approach to brain imaging that reveals what past studies missed about neural responses to music The Goonies and Animal House offer a funny trip back in time, and The Dr Oz Show goes deepdish Inside Americas Pizza What You Dont Know As the stock market continues its  slide, technology stocks are falling even further, victims partly of their own success As the stock market continues its  slide, technology stocks are falling even further, victims partly of their own success Seth Kugel hands the cheaptravel reins to Lucas Peterson, but not before the two trade some touring tips and tricks Hail, Caesar will open the event, but films with weightier subject matter are on the agenda Meryl Streep is presiding over the Berlinale National merchants like Flowers and FTDcom take more than  percent of a sale, squeezing local florists But startups are challenging that model As Twitter reports quarterly earnings, the tech sector braces for more fallout Entrepreneurs and investors are discovering how complicated it can be to create a profitable delivery service"
2016-10-05,"For a new generation of stylish men, the journey toward silver locks is something they have chosen to accelerate Privacy watchdogs from European Union countries expressed doubts that a new datatransfer pact with the United States could protect personal information While becoming an astronaut is out of reach for most of us, there are plenty of apps that can take your mind on a journey to the final frontier Mr Singhal, one of the earliest builders of Googles computer system, said he would leave the parent company, Alphabet, on Feb  How an offhand remark about Amazon opening new bookstores spawned a viral reaction and a backtracking The Timess Brazil bureau chief, Simon Romero, reports from the front lines of the recent outbreak In conventional media, its all about the people, and the head of NBCUniversal has learned to stroke, cajole and get tough  and get results Amazon has added Lost in Translation to its streaming service, and Guy Fieri and his son go on a European vacation Olympic and sports federation officials have reacted to the Zika virus threat at the Rio Games in such an unhurried way that some view it as tone deafness Startup funding isnt as extravagant as it used to be, and some firms will not survive the downturn Well Go releases Mr Hous highly praised The Assassin on DVD"
2016-10-06,"A variety of easy  and legitimate  ways are now available for watching the biggest football game of the year The agreement would let businesses like Google and Facebook continue to move personal data across the Atlantic, but European privacy officials may balk Yahoo and Twitter are just the latest tech companies shaping plans for major overhauls and management shakeups A look back at how Priceline, Amazon and eBay weathered turbulent times The giant Internet marketplace is planning to open more storefront locations, a source briefed on the matter said, though not the  to  shops a shopping mall executive reported on Tuesday Yahoo Seeks to Streamline  A Star Lawyer and a Conflict at Theranos  A Warning on Bankruptcy in Puerto Ricos Crisis What does going upscale mean for your vacation Our Frugal Traveler finds out in Ecuador, where he gets the royal treatment  but has to look elsewhere for the serendipitous adventure he prefers A day after saying that Amazon planned to open  to  brickandmortar bookstores, a shopping mall executive stepped back from his comments The Friends actor will become the first American to cohost the BBCs popular carthemed show"
2016-10-07,"After the festival is over, its movies are often forgotten, but the website and app GoWatchIt can alert users when the films are released months later Nielsen executives say that they have heard the complaints of TV and ad executives and are ready to track the many ways people consume media But skeptics abound Revenue increased  percent in the most recent quarter, positioning the outfit formerly known as Google to become the worlds most valuable company Alphabet Closes In on Apple  How Free Electricity Helped Dig  Billion Hole in Puerto Rico  Ted Cruz Wins Republican Caucuses in Iowa Ms Khans sitcom, about growing up TaiwaneseAmerican in Florida, plans a Chinese New Year episode, the first on an American series"
2016-10-08,"The SkyMall catalog may be gone, but inflight retailing is alive and well, via the wireless networks that give passengers access to social networks or entertainments Blade Runner remains on HBO Go till the end of the month, and Martin Scorseses Goodfellas is on Netflix, where you can also stream Season  of Better Call Saul before the second season begins next week"
2016-10-09,"Ms Wild, a successful writer of erotic fiction, is one of a growing number of enterprising authors who are building small publishing houses, revealing just how much selfpublishing has matured RAMONDMary Minter Patterson, of New York City, NY, died on Wednesday, January ,  at her home She was born on April ,  in Rocky Mount, VA She graduated from Hollins College in Roanoke, VA, and attended Universidad Nacional Autonoma d The timing of Mr Lees latest film, ChiRaq, has again made him a goto source on issues like diversity and gun control The tech earnings season is hitting peak news this week with big reveals from Alphabet and Yahoo"
2016-10-10,"Jill Soloways Amazon series and Todd Hayness movie romance offer contrasting visions of experience for gay women Heres what you need to know about the weeks top stories Bookstores, theaters, cafes and concerts  a guide to following in the Manhattan footsteps of the late David Bowie songs included"
2016-10-11,"To be a critic is to be a defender of the life of art and a champion of the art of living Analysis on Apples iPhone sales, Microsofts rebound, Amazons profits and Facebooks success with mobile advertising You have this finite set of resources, and you have this huge goal, says Ms Pearce, the chief of LiquidPlanner So you look at all the angles"
2016-10-12,"In perhaps the biggest blow yet to daily fantasy sports, Vantiv Entertainment Solutions said it would no longer handle customer transactions for companies like FanDuel and DraftKings A new Standard  Poors stock index seeks to track the bestrun companies, but these companies cannot be identified with quantitative models and checklists At its best, the Sundance Film Festival is still helping to write the next chapters in American cinema Inside the race to be the next great pronoun of our era"
2016-10-13,"Quarterly results underscored Microsofts good and bad trends as software floundered while the cloud business continued to grow European Union officials in Brussels want uniform rules, but many countries prefer to use tax policies to reward or punish big multinationals Despite a  percent increase in revenue, the ecommerce companys shares fell after its fourthquarter profit failed to meet analysts lofty expectations  MARY RAMOND IMG SRCImagesCobrandsNYTimesPhotosNYTRAMONDMjpg lgyOrigNameNYTRAMONDMjpg ALIGNLEFT vspace hspaceRAMONDMary Minterbrbr Patterson, of"
2016-10-14,"Facebook is shutting down Parse, a toolkit and support system for mobile developers, which it acquired in  An attempt to categorize every insult Donald J Trump has made on Twitter since declaring his candidacy for president The earnings reports released by Amazon and Microsoft reinforced that cloud computing is a booming, multibilliondollar business Following is a transcript of the main Republican debate, as transcribed by the Federal News Service Plus, the million one that got away"
2016-10-15,"An unexpected bond between damaged birds and traumatized veterans could reveal surprising insights into animal intelligence Mattel has unveiled curvy, petite and tall versions of its fashion doll whose unrealistically thin shape has drawn criticism for decades Sales have plunged as Barbie has struggled to remain relevant"
2016-10-16,"If Apple is hitting a plateau because of slower iPhone growth, its one of the highest plateaus ever reached in the business world The technology company agreed to pay  million on revenue generated in a year period, a deal the government called a major success The  songs appeared briefly, apparently by mistake, on Jay Zs streaming service, Tidal The Federal Communications Commission wants to make it easier for subscribers to choose TV devices, and for manufacturers to introduce them"
2016-10-17,"If accepted, the offer for The Birth of a Nation, about Nat Turner, would be one of the highest prices ever paid for a film making its debut at the film festival Bookstores, theaters, cafes and concerts  a guide to following in the Manhattan footsteps of the late David Bowie songs included George Boutros will take the reins of the boutique investment bank, as Mr Quattrone becomes executive chairman Heres what you need to know to start your day"
2016-10-18,"Strap in, itll be a busy week of technology news For his first foray into television, Mr Allen is relying on one of his tried and true formulas  casting an attentiongrabbing young actress alongside himself This time its Ms Cyrus Heres what you need to know to start your day At the  Sundance Film Festival, the big streaming services, not the traditional studios, are driving the dealmaking How do these companies lord over all that happens in tech Why, according to this columnist, can we bet on them continuing to win Virtual assistants from tech behemoths including Apple, Microsoft, Amazon and Google are graded on their abilities to actually be of assistance"
2016-10-20,"Apple, Microsoft and Amazon will announce their quarterly reports, the Fed will gather for the first time this year, and American and European negotiators have until Sunday to reach an agreement President Obama has an affinity for cuttingedge personal technology, but security concerns mean his devices must have certain features disabled With iPhone sales projected to decelerate, investors will be scouring Apples earnings report on Tuesday for signs of how fast the companys downshift is happening"
2016-10-21,"The technology giant says it will change how it calculates its tax payments in Britain so they are based on a percentage of local sales derived from the country The couple met in business school at the University of Navarra in Barcelona, Spain The two directors are the subjects of new collections Duvivier in an Eclipse set of four films, and Feyder in two Hollywood films starring Ramn Novarro An anthropologist looks at tourisms impact, both good and bad, on communities and biodiversity The efforts in the halls of Congress are part of a multifront intervention by advocates for broader drone use as well as by their opponents, who argue that the machines pose significant safety and privacy risks"
2016-10-22,"Male angst goes on vacation in Mad Dogs Anna Netrebko makes a Met debut And the Marvel gang is back A list of some worthy streaming video options, organized into four categories"
2016-10-23,"If approved, the deals are likely to include provisions meant to prevent Charter from using its market power to hurt rival streaming services"
2016-10-24,"Geopolitical strains, plus fears about terrorism, the refugee crisis and a slowdown in China, form a troubling backdrop to the powerfest in Davos, Switzerland A millennialled shift to digital financial services could upend the consumer banking industry A yearolds wail at a family party I dont want YOUR daddy Not Finleys daddy, or Addies daddy, I want MY daddy What you need to know if youre on a trip or planning one soon, including a site that matches passengers and cruises, and smallship trips with guest chefs Eric Jackson of SpringOwl Asset Management outlined a plan  including replacing Viacoms management and board  that he said could increase the stock price  percent The company missed growth forecasts, adding just  million subscribers, a decline from the  million it added during the same period the previous year Its an economic mystery  but it might tell us something important about how CEOs and investors think about the future Heres what you need to know to start your day By just about every metric, Amazon, Apple, Facebook, Google and Microsoft are getting larger, more entrenched in their own sectors, more powerful in new sectors and better protected from competition This testosteronefueled series, adapted from a British drama, focuses on the adventures of four middleaged American men It has been a rough year so far for the stocks of even the most successful tech companies For the less successful ones, it has been brutal Two TV critics at The Times discuss the legacy of the show and a new miniseries that begins on Sunday"
2016-10-25,"The writer spent decades in the obscurity of punk poetdom Now, as Jill Soloways girlfriend, that is no longer the case Investments in wellknown tech giants like Amazon, Microsoft and Google fueled three topperforming funds in the fourth quarter Business leaders have become socialmedia crazy, with interesting implications for both court cases and the volume of information available to investors Margrethe Vestagers warning shot comes ahead of a Jan  deadline for Europe and the United States to reach a new datasharing agreement A picture book about George Washington and his enslaved household cook prompted an outcry At the Television Critics Associations semiannual gathering, shows were previewed, decisions reviewed and the industry itself examined"
2016-10-26,"The Commerce Department said sales fell  percent in December, raising concerns about the economic recovery The documentarian Manfred Kirchheimer hails s New York subway graffiti in a collection, while The Short Films of the Quay Brothers evokes older technology"
2016-10-27,"The chip makers revenue was up slightly from the same time period last year, but money from data center chips was up markedly Access to Amazon Instant Videos can be gained in many ways, including via game consoles and devices that connect to your TV set I wont live to see how civilization gets out of this mess But I have hope The holding company that owns Google is moving the unit from a standalone division to a piece of X research and putting a new focus on robots The giant retailer said about , employees would be affected by the move"
2016-10-28,"The departure of employees from the online shoe seller Zappos is continuing after the company adopted the radical selfmanagement system Holacracy Amazons China subsidiary has received United States approval to ship ocean freight for other companies, in another move by the retailer to build out its logistics operations Two of Wall Streets main gauges are down  percent from their most recent high, which is called a correction, and the Dow is close The move from Connecticut is an effort to tap the hightech environs, with its cluster of research universities, for knowledge and recruiting The Standard  Poors stock index is down  percent from its November peak Oil erased early gains after a disappointing report on supply Although Netflixs strategy is not without a fair amount of risk, it just keeps working  and the companys prospects are steadily brightening A new approach to selfimprovement is taking off in Silicon Valley cold, hard rationality A surprise winner at the Golden Globes, the Amazon series starring Gael Garca Bernal and Bernadette Peters has been dividing New Yorks classicalmusic world"
2016-10-29,"Centers on Hassan who is torn between his love for his fatherwho pushes him behind the wheel of a public bus and into the arms of a young, eminently suitable fianceand his love for the stage and Amazonlike Malik"
2016-10-30,"Heres what you need to know at the end of the day Glittering glass beads produced at the Preciosa factory in Desna can be found across the world, a favorite of the Masai and Samburu tribes in Kenya and Tanzania, and the Kayapos of the Amazon"
2016-10-31,"The Golden Globe awards rewarded shows outside the norms of televisionsuccess formulas, giving the nod to offbeat, even dark productions Caroline Atkinson, who left her position as a White House deputy national security adviser last month, will join Google in March and be based in Washington Which giant tech company does Netflix most take after For some, the answer is Amazon"
2016-11-01,"With the rise of personalized approaches to nutrition, often based on genetic testing, broad standards seem less and less relevant You can stream some of David Bowies impressive film roles, including Andy Warhol in Basquiat President Obama delivers his final State of the Union address The European Commission will require the Belgian government to recover a total of  million in unpaid taxes from at least  companies The Facebook cofounder trying to unload The New Republic is hardly the only billionaire to reach beyond his grasp"
2016-11-02,"Illumina, a maker of DNA sequencing machines, said it was forming the company to develop a blood test that would work for any type of cancer, but some experts see risks General Motors will face a trial over defective ignition switches bank earnings season begins and the Commerce Department will release retail sales data Mr Gervais is a funny and creative comic, but as host he risks becoming a Ricky Gervais tribute band dutifully smashing his guitar on cue A look at the films, television shows and actors who won at the rd Golden Globe Awards In an upset, the frontierera revenge thriller was the big winner, with awards for Leonardo DiCaprio and Alejandro G Irritu, the director"
2016-11-03,"Repairing robots, driving Rovers across Mars and zapping objects with a laser gun  but doing it all in virtual reality at the International CES in Las Vegas The administration will overhaul its response to online propaganda from the Islamic State after acknowledging it had largely failed to counter extremists on social media Compared with the championship rings of days gone by, modern jewelry presented to members of titlewinning teams has grown in size to almost comical proportions Effective monopolies are the rule in technology companies But with a recent billiondollar investment, Lyft may show that ridehailing is an exception An already busy start to the year for the tech sector is set to ramp up with the beginning of the tech earnings season this week"
2016-11-04,"Mobile diarywriters can get reminders and other tools to create entries and enhance them with information some apps allow sharing over social media The streaming service, which goes live on Thursday, features both older shows, including Saturday Night Live, and new, original comedy series The makeup giants latest product is not a lipstick or an eyeshadow, but a stretchable electronic you apply to your skin to measure UV exposure"
2016-11-05,"While CD and download sales continued to plunge in , and streaming shot up, Adeles   an album not available for streaming  was the exception Heres what you need to know to start your day The retailer said it would eliminate about  percent of its work force in a major restructuring drive Netflix has gone live in nearly every country in the world, rapidly accelerating its plan to be fully global by the end of this year China is a major exception"
2016-11-06,"Zackary Drucker, a Los Angelesbased artist and coproducer for the Golden Globenominated series Transparent, explains her beloved porch feline"
2016-11-07,"The video game company hopes to build a mainstream audience for competitive video gaming through a cable channel Advice for those thinking about buying a K television, also called Ultra HD, which has a higher resolution than the current highdefinition p TV sets"
2016-11-08,Im trying to promote the dirty book I just wrote Please dont tell anyone Weak manufacturing data for China and worries about the depreciation of the renminbi pushed stocks in the United States and Europe sharply lower
2016-11-09,"Canceling cable has meant becoming more intentional and picking out things that are really enjoyable This larky, occasionally sharpwitted story set behind the scenes of a semifictional New York symphony orchestra returns for a second season Snail mail was one of the more confusing and enchanting aspects of life in my new country"
2016-11-10,"State Senator Jose Peralta, a Democrat, has introduced a state bill to allow use of the devices in New York City, as their popularity has surged in recent months in cities The commercial drone business is taking off across rural states to aid in firefighting, data collection, agriculture and other tasks Amazon capped its blockbuster year by reporting what it said was a recordbreaking holiday season, shipping  million items through its Prime subscription service Heres what you need to know to start your day The American technology company reached a deal after an inquiry into whether it had moved revenue from its Italian operations through an Irish subsidiary The ecommerce giant appeared to solidify its hold on the online world this holiday season What remains to be seen is how that will translate into profits Ants and anxiety must be dealt with in the same way head on Turning to some of s most successful investors and analysts for an annual look at what to expect next year A preview of new and returning television arriving over the next three months Mr Weissman, who started at a time when publicity meant hot tips for newspaper reporters, worked on behalf of at least  bestpicture nominees Ms Jones, the Broadway star, is playing a lesbian poetry professor with strong feelings about transgender issues on Amazons Transparent Adam Bosworth, a tech pioneer, sees the future in servers that manage and learn from data gathered by sensors implanted in practically everything"
2016-11-11,"Both local entertainment companies, as well as Netflix, Amazon and st Century Fox, hope to persuade Indians to pay for online streaming, but changing current habits will be difficult As the Federal Aviation Administration begins to assert its authority to regulate drones, local lawmakers contend the agencys efforts do not go far enough in protecting privacy and public safety  sold more than one million copies its fifth week on the Billboard chart, and the Beatles made its mark on streaming services Americans returned  billion in merchandise last year, according to the National Retail Federation Optoro tries to find ways to resell, recycle or donate that merchandise The extensive Wikipedialike album database has an online marketplace through which nearly  million in records will be sold this year"
2016-11-12,"Which news stories resonated the most with our readers Here are the top five Billionaires buying newspapers isnt new, but Sheldon Adelsons ownership of The Las Vegas ReviewJournal raises concerns about the papers direction"
2016-11-13,Enjoy the lull before New Years Eve by watching a few of our critics yearend top  television picks
2016-11-14,"For  years, the store served not only as a place for musicians to buy guitar strings and instruments, but also as a place to hang out The startups founder and chief says happiness, in particular the happiness of his employees, will separate his company from ventures that have failed"
2016-11-15,"A reader says we have a healthy, dynamic TV market and dont need sweeping new regulations BALSHONEMarianne Lowy Reiss, age  An extraordinary woman born in Budapest in  Survived the Holocaust thanks to Raoul Wallenberg and her own courage Walking the streets with bombs falling around her, she brought food to her family She d An Amazon Prime membership offers thousands of streaming videos that can be watched on a multitude of devices  not all of the videos are free, however BALSHONEMarianne Lowy Reiss, age  An extraordinary woman born in Budapest in  Survived the Holocaust thanks to Raoul Wallenberg and her own courage Walking the streets with bombs falling around her, she brought food to her family She d Julie Morgenstern, a professional organizer, practices what she preaches in a onebedroom apartment At the Wadsworth Atheneum in Hartford, Guise  Dolls features photographs, prints, paintings and videos by Andy Warhol and Robert Mapplethorpe"
2016-11-16,"The carrier was still delivering packages on Christmas Day in some parts of the country, due to unforeseen volume and severe weather, a spokesman said Encouraged by the state, a burgeoning industry in unmanned aircraft draws on local technical expertise and pilots"
2016-11-17,"The music of the Beatles will finally be available on nine streaming music services worldwide, including Spotify and Apple Music Reporting on the Hillary Clinton campaign involves lots of driving And, thanks to audiobooks, lots of reading The illustration depicted Senator Cruzs young daughters as performing monkeys after he released a campaign ad that featured them Ahead of the holiday, Santa Claus or his doppelgngers are spotted in helicopters, surfing and swimming with sharks Celebrate Christmas Day and the weekend Chocolatemint thins, Star Wars, lobster Cantonese and more  MARIANNE BALSHONE BALSHONEMarianne Lowybrbr Reiss, age  An extraordinary woman born in Budapest in  Survived the Holocaust thanks to Raoul Wallenberg and her own courage Walking the streets with bombs falling around her, s"
2016-11-18,"Major fragrance embrace the unisex trend Were excited to introduce Gizmo, a microservice toolkit for Go from The New York Times Recaps of the Amazon family dramedy The rise of original digital shows like those from Netflix and Amazon, especially ones that encourage bingewatching, is making us reconsider how we think of programming that we get through our TVs and other digital devices The latest technology is stuck in the oldest stereotypes During the busiest travel time of the year, brands are offering interactive, popup experiences inside airport terminals Perhaps the hottest show of , Transparent was a comedy about a lateinlife transgender character, a plot line inspired by the authors father Travel is about tapping the world, not a screen, so lets end the year with an app purge, keeping only the most essential Its the season of giving and joy, but inevitably theres also plenty to complain about Whats most annoying about the winter holidays Heres what you need to know at the end of the day"
2016-11-19,"Investors think Yahoos core business is less than worthless Is it Ms Mayers fault After fires, the Consumer Product Safety Commission is investigating, and online retailers are removing some of the powered boards from their sites Full seasons, released all at once, are something genuinely new And were just starting to figure out their conventions and aesthetics He writes about science and human behavior but has endorsed celebrity restaurateurs, Academy Awardwinning movie producers and firsttime novelists"
